index,reaccion,correct,error,anger,sensation,emotional,sociability,motivacion
267,424,1,0,20,58,33,65,40
268,422,1,0,20,58,33,65,40
280,566,1,0,20,58,33,65,40
281,425,1,0,20,58,33,65,40
283,499,1,0,20,58,33,65,40
5,644,0,0,20,58,33,65,40
7,332,1,0,20,58,33,65,40
17,340,1,0,20,58,33,65,40
21,322,1,0,20,58,33,65,40
35,278,1,0,20,58,33,65,40
36,21,0,0,20,58,33,65,40
41,347,1,0,20,58,33,65,40
55,326,1,0,20,58,33,65,40
61,300,1,0,20,58,33,65,40
65,347,1,0,20,58,33,65,40
75,317,1,0,20,58,33,65,40
79,316,1,0,20,58,33,65,40
83,311,1,0,20,58,33,65,40
85,335,1,0,20,58,33,65,40
93,425,1,0,20,58,33,65,40
97,354,1,0,20,58,33,65,40
105,314,1,0,20,58,33,65,40
111,340,1,0,20,58,33,65,40
117,654,1,0,20,58,33,65,40
129,413,1,0,20,58,33,65,40
133,348,1,0,20,58,33,65,40
139,374,1,0,20,58,33,65,40
143,299,1,0,20,58,33,65,40
151,366,1,0,20,58,33,65,40
159,421,1,0,20,58,33,65,40
167,422,1,0,20,58,33,65,40
181,448,1,0,20,58,33,65,40
183,586,1,0,20,58,33,65,40
189,361,1,0,20,58,33,65,40
191,359,1,0,20,58,33,65,40
195,381,1,0,20,58,33,65,40
197,352,1,0,20,58,33,65,40
199,331,1,0,20,58,33,65,40
5,644,0,0,20,58,33,65,40
7,332,1,0,20,58,33,65,40
17,340,1,0,20,58,33,65,40
21,322,1,0,20,58,33,65,40
35,278,1,0,20,58,33,65,40
36,21,0,0,20,58,33,65,40
41,347,1,0,20,58,33,65,40
55,326,1,0,20,58,33,65,40
61,300,1,0,20,58,33,65,40
65,347,1,0,20,58,33,65,40
75,317,1,0,20,58,33,65,40
79,316,1,0,20,58,33,65,40
83,311,1,0,20,58,33,65,40
85,335,1,0,20,58,33,65,40
93,425,1,0,20,58,33,65,40
97,354,1,0,20,58,33,65,40
105,314,1,0,20,58,33,65,40
111,340,1,0,20,58,33,65,40
117,654,1,0,20,58,33,65,40
129,413,1,0,20,58,33,65,40
133,348,1,0,20,58,33,65,40
139,374,1,0,20,58,33,65,40
143,299,1,0,20,58,33,65,40
151,366,1,0,20,58,33,65,40
159,421,1,0,20,58,33,65,40
167,422,1,0,20,58,33,65,40
181,448,1,0,20,58,33,65,40
183,586,1,0,20,58,33,65,40
189,361,1,0,20,58,33,65,40
191,359,1,0,20,58,33,65,40
195,381,1,0,20,58,33,65,40
197,352,1,0,20,58,33,65,40
199,331,1,0,20,58,33,65,40
0,8284,0,0,20,58,33,65,40
1,1071,0,0,20,58,33,65,40
2,946,0,0,20,58,33,65,40
3,960,0,0,20,58,33,65,40
4,688,0,0,20,58,33,65,40
5,735,0,0,20,58,33,65,40
6,1334,0,0,20,58,33,65,40
0,2870,1,0,20,58,33,65,40
1,2276,1,0,20,58,33,65,40
2,3513,1,0,20,58,33,65,40
3,2104,1,0,20,58,33,65,40
4,1848,1,0,20,58,33,65,40
5,3431,1,0,20,58,33,65,40
6,1558,1,0,20,58,33,65,40
7,1468,1,0,20,58,33,65,40
8,1740,1,0,20,58,33,65,40
9,1547,1,0,20,58,33,65,40
10,1738,1,0,20,58,33,65,40
11,2627,1,0,20,58,33,65,40
12,2136,1,0,20,58,33,65,40
13,1648,1,0,20,58,33,65,40
14,1857,1,0,20,58,33,65,40
15,2377,1,0,20,58,33,65,40
16,1548,1,0,20,58,33,65,40
17,2031,1,0,20,58,33,65,40
18,1514,1,0,20,58,33,65,40
19,1481,1,0,20,58,33,65,40
20,1510,1,0,20,58,33,65,40
21,1698,1,0,20,58,33,65,40
22,1745,0,0,20,58,33,65,40
23,2316,0,0,20,58,33,65,40
24,1848,0,0,20,58,33,65,40
25,2947,0,0,20,58,33,65,40
26,1427,0,0,20,58,33,65,40
27,2613,0,0,20,58,33,65,40
28,1726,0,0,20,58,33,65,40
29,2456,0,0,20,58,33,65,40
30,1677,0,0,20,58,33,65,40
32,1538,0,0,20,58,33,65,40
33,2760,0,0,20,58,33,65,40
34,2188,1,0,20,58,33,65,40
35,1576,1,0,20,58,33,65,40
36,1700,1,0,20,58,33,65,40
37,1793,1,0,20,58,33,65,40
38,1897,1,0,20,58,33,65,40
39,1891,1,0,20,58,33,65,40
40,1921,1,0,20,58,33,65,40
41,1729,1,0,20,58,33,65,40
42,2054,1,0,20,58,33,65,40
43,1664,1,0,20,58,33,65,40
44,1461,1,0,20,58,33,65,40
45,1678,1,0,20,58,33,65,40
46,1768,1,0,20,58,33,65,40
4,366,1,0,23,73,42,75,43
13,344,1,0,23,73,42,75,43
22,373,1,0,23,73,42,75,43
30,353,1,0,23,73,42,75,43
32,795,1,0,23,73,42,75,43
44,414,1,0,23,73,42,75,43
45,491,1,0,23,73,42,75,43
47,479,1,0,23,73,42,75,43
51,394,1,0,23,73,42,75,43
56,416,1,0,23,73,42,75,43
63,393,1,0,23,73,42,75,43
64,410,1,0,23,73,42,75,43
71,374,1,0,23,73,42,75,43
74,429,0,0,23,73,42,75,43
76,386,1,0,23,73,42,75,43
78,419,1,0,23,73,42,75,43
81,387,1,0,23,73,42,75,43
82,417,1,0,23,73,42,75,43
85,370,1,0,23,73,42,75,43
88,393,1,0,23,73,42,75,43
90,393,1,0,23,73,42,75,43
100,380,1,0,23,73,42,75,43
107,470,1,0,23,73,42,75,43
108,477,1,0,23,73,42,75,43
115,387,1,0,23,73,42,75,43
116,381,1,0,23,73,42,75,43
131,435,1,0,23,73,42,75,43
136,434,1,0,23,73,42,75,43
138,456,1,0,23,73,42,75,43
142,447,1,0,23,73,42,75,43
144,441,1,0,23,73,42,75,43
151,410,1,0,23,73,42,75,43
155,398,1,0,23,73,42,75,43
159,397,1,0,23,73,42,75,43
162,420,1,0,23,73,42,75,43
164,527,1,0,23,73,42,75,43
165,412,1,0,23,73,42,75,43
172,375,1,0,23,73,42,75,43
181,458,1,0,23,73,42,75,43
189,429,1,0,23,73,42,75,43
190,560,1,0,23,73,42,75,43
194,449,1,0,23,73,42,75,43
204,426,1,0,23,73,42,75,43
206,452,1,0,23,73,42,75,43
207,518,1,0,23,73,42,75,43
212,414,1,0,23,73,42,75,43
218,389,1,0,23,73,42,75,43
231,371,1,0,23,73,42,75,43
234,448,1,0,23,73,42,75,43
243,543,1,0,23,73,42,75,43
248,348,1,0,23,73,42,75,43
254,414,1,0,23,73,42,75,43
261,424,1,0,23,73,42,75,43
264,402,1,0,23,73,42,75,43
266,376,1,0,23,73,42,75,43
270,373,1,0,23,73,42,75,43
294,432,1,0,23,73,42,75,43
295,462,1,0,23,73,42,75,43
297,496,1,0,23,73,42,75,43
299,425,1,0,23,73,42,75,43
7,304,1,0,23,73,42,75,43
9,319,1,0,23,73,42,75,43
11,348,1,0,23,73,42,75,43
17,304,1,0,23,73,42,75,43
25,342,1,0,23,73,42,75,43
33,324,1,0,23,73,42,75,43
43,334,1,0,23,73,42,75,43
45,341,1,0,23,73,42,75,43
49,461,1,0,23,73,42,75,43
55,334,1,0,23,73,42,75,43
57,718,0,0,23,73,42,75,43
67,380,1,0,23,73,42,75,43
71,456,1,0,23,73,42,75,43
83,386,1,0,23,73,42,75,43
87,597,1,0,23,73,42,75,43
107,360,1,0,23,73,42,75,43
109,355,1,0,23,73,42,75,43
111,350,1,0,23,73,42,75,43
117,377,1,0,23,73,42,75,43
119,335,1,0,23,73,42,75,43
125,577,1,0,23,73,42,75,43
127,526,1,0,23,73,42,75,43
129,343,1,0,23,73,42,75,43
131,340,1,0,23,73,42,75,43
139,385,1,0,23,73,42,75,43
143,414,1,0,23,73,42,75,43
149,393,0,0,23,73,42,75,43
161,379,1,0,23,73,42,75,43
163,324,1,0,23,73,42,75,43
165,386,1,0,23,73,42,75,43
181,424,1,0,23,73,42,75,43
201,438,1,0,23,73,42,75,43
203,438,1,0,23,73,42,75,43
215,361,1,0,23,73,42,75,43
219,445,1,0,23,73,42,75,43
225,414,1,0,23,73,42,75,43
235,401,1,0,23,73,42,75,43
237,365,1,0,23,73,42,75,43
241,416,1,0,23,73,42,75,43
243,319,1,0,23,73,42,75,43
0,4235,0,0,23,73,42,75,43
1,703,0,3,23,73,42,75,43
2,535,0,3,23,73,42,75,43
3,939,0,3,23,73,42,75,43
4,1899,0,0,23,73,42,75,43
5,5368,0,0,23,73,42,75,43
6,1576,0,0,23,73,42,75,43
7,396,0,0,23,73,42,75,43
8,283,0,0,23,73,42,75,43
9,219,0,0,23,73,42,75,43
1,3089,1,0,23,73,42,75,43
2,3112,0,0,23,73,42,75,43
3,2134,0,0,23,73,42,75,43
4,1849,0,0,23,73,42,75,43
5,1666,0,0,23,73,42,75,43
6,1597,0,0,23,73,42,75,43
7,2086,0,0,23,73,42,75,43
8,1607,0,0,23,73,42,75,43
9,1591,0,0,23,73,42,75,43
10,1482,0,0,23,73,42,75,43
13,1838,0,0,23,73,42,75,43
14,2893,0,0,23,73,42,75,43
15,1495,0,0,23,73,42,75,43
16,2244,0,0,23,73,42,75,43
18,1992,0,0,23,73,42,75,43
19,1670,0,0,23,73,42,75,43
21,1482,0,0,23,73,42,75,43
22,1458,0,0,23,73,42,75,43
23,3267,0,0,23,73,42,75,43
25,1885,0,0,23,73,42,75,43
27,1267,0,0,23,73,42,75,43
28,2004,0,0,23,73,42,75,43
29,3084,1,0,23,73,42,75,43
31,1590,0,0,23,73,42,75,43
32,1655,0,0,23,73,42,75,43
33,1510,0,0,23,73,42,75,43
34,1682,0,0,23,73,42,75,43
35,2885,1,0,23,73,42,75,43
36,2142,0,0,23,73,42,75,43
37,1347,0,0,23,73,42,75,43
38,1921,0,0,23,73,42,75,43
39,3622,0,0,23,73,42,75,43
40,1834,0,0,23,73,42,75,43
41,2653,0,0,23,73,42,75,43
42,2593,0,0,23,73,42,75,43
43,3211,0,0,23,73,42,75,43
44,1751,1,0,23,73,42,75,43
45,3132,1,0,23,73,42,75,43
46,2331,1,0,23,73,42,75,43
0,1585,0,1,27,69,56,70,43
1,624,0,0,27,69,56,70,43
2,2184,0,2,27,69,56,70,43
3,256,0,0,27,69,56,70,43
4,255,0,0,27,69,56,70,43
5,263,0,0,27,69,56,70,43
6,624,0,2,27,69,56,70,43
7,1281,0,0,27,69,56,70,43
8,223,0,0,27,69,56,70,43
9,543,0,0,27,69,56,70,43
10,289,0,0,27,69,56,70,43
11,392,0,0,27,69,56,70,43
12,312,0,0,27,69,56,70,43
13,305,0,0,27,69,56,70,43
14,304,0,0,27,69,56,70,43
12,439,1,0,28,76,62,40,37
17,411,0,0,28,76,62,40,37
18,477,1,0,28,76,62,40,37
28,443,1,0,28,76,62,40,37
29,541,1,0,28,76,62,40,37
33,441,1,0,28,76,62,40,37
47,448,1,0,28,76,62,40,37
54,420,1,0,28,76,62,40,37
59,402,1,0,28,76,62,40,37
63,385,1,0,28,76,62,40,37
65,402,1,0,28,76,62,40,37
71,389,1,0,28,76,62,40,37
72,460,1,0,28,76,62,40,37
98,493,1,0,28,76,62,40,37
100,545,1,0,28,76,62,40,37
101,491,1,0,28,76,62,40,37
106,430,1,0,28,76,62,40,37
110,461,1,0,28,76,62,40,37
112,388,1,0,28,76,62,40,37
117,430,1,0,28,76,62,40,37
121,388,1,0,28,76,62,40,37
140,425,1,0,28,76,62,40,37
141,445,1,0,28,76,62,40,37
143,415,1,0,28,76,62,40,37
149,429,1,0,28,76,62,40,37
155,354,1,0,28,76,62,40,37
156,385,1,0,28,76,62,40,37
168,417,1,0,28,76,62,40,37
171,412,1,0,28,76,62,40,37
173,358,1,0,28,76,62,40,37
175,389,1,0,28,76,62,40,37
181,484,1,0,28,76,62,40,37
190,400,1,0,28,76,62,40,37
191,408,1,0,28,76,62,40,37
192,410,1,0,28,76,62,40,37
193,370,1,0,28,76,62,40,37
195,380,1,0,28,76,62,40,37
196,431,1,0,28,76,62,40,37
202,431,0,0,28,76,62,40,37
209,478,1,0,28,76,62,40,37
218,466,1,0,28,76,62,40,37
219,408,1,0,28,76,62,40,37
221,573,1,0,28,76,62,40,37
222,394,1,0,28,76,62,40,37
225,429,1,0,28,76,62,40,37
233,432,1,0,28,76,62,40,37
258,442,1,0,28,76,62,40,37
261,547,1,0,28,76,62,40,37
262,487,1,0,28,76,62,40,37
269,447,1,0,28,76,62,40,37
271,429,1,0,28,76,62,40,37
273,438,1,0,28,76,62,40,37
280,423,1,0,28,76,62,40,37
281,365,1,0,28,76,62,40,37
283,387,1,0,28,76,62,40,37
291,425,1,0,28,76,62,40,37
298,454,1,0,28,76,62,40,37
299,412,1,0,28,76,62,40,37
8,339,0,0,28,76,62,40,37
12,359,0,0,28,76,62,40,37
14,540,0,0,28,76,62,40,37
18,454,0,0,28,76,62,40,37
20,351,0,0,28,76,62,40,37
22,242,0,0,28,76,62,40,37
23,518,1,0,28,76,62,40,37
26,438,0,0,28,76,62,40,37
29,539,1,0,28,76,62,40,37
34,349,0,0,28,76,62,40,37
50,778,0,0,28,76,62,40,37
60,382,0,0,28,76,62,40,37
83,201,1,0,28,76,62,40,37
97,690,0,0,28,76,62,40,37
104,470,0,0,28,76,62,40,37
108,705,0,0,28,76,62,40,37
130,396,0,0,28,76,62,40,37
148,374,0,0,28,76,62,40,37
161,993,1,0,28,76,62,40,37
176,377,0,0,28,76,62,40,37
203,561,1,0,28,76,62,40,37
213,355,1,0,28,76,62,40,37
218,377,0,0,28,76,62,40,37
221,46,1,0,28,76,62,40,37
266,655,0,0,28,76,62,40,37
268,823,0,0,28,76,62,40,37
292,642,0,0,28,76,62,40,37
0,1691,0,0,28,76,62,40,37
1,201,0,0,28,76,62,40,37
2,447,0,3,28,76,62,40,37
3,1671,0,3,28,76,62,40,37
4,252,0,0,28,76,62,40,37
5,297,0,3,28,76,62,40,37
6,1586,0,3,28,76,62,40,37
7,30957,0,2,28,76,62,40,37
8,1244,0,0,28,76,62,40,37
9,1199,0,3,28,76,62,40,37
10,3588,0,2,28,76,62,40,37
11,977,0,3,28,76,62,40,37
12,720,0,3,28,76,62,40,37
13,8180,0,0,28,76,62,40,37
14,946,0,0,28,76,62,40,37
15,624,0,0,28,76,62,40,37
16,613,0,0,28,76,62,40,37
17,1178,0,0,28,76,62,40,37
18,618,0,0,28,76,62,40,37
19,548,0,0,28,76,62,40,37
0,1955,1,0,28,76,62,40,37
1,1655,1,0,28,76,62,40,37
2,1575,1,0,28,76,62,40,37
3,1492,1,0,28,76,62,40,37
4,1908,1,0,28,76,62,40,37
5,1728,1,0,28,76,62,40,37
6,1935,1,0,28,76,62,40,37
7,1369,1,0,28,76,62,40,37
8,1657,1,0,28,76,62,40,37
9,1471,1,0,28,76,62,40,37
10,1389,1,0,28,76,62,40,37
11,1390,1,0,28,76,62,40,37
12,1458,1,0,28,76,62,40,37
13,1391,1,0,28,76,62,40,37
14,1445,1,0,28,76,62,40,37
15,1597,1,0,28,76,62,40,37
16,1337,1,0,28,76,62,40,37
17,1342,1,0,28,76,62,40,37
18,1339,1,0,28,76,62,40,37
19,1546,1,0,28,76,62,40,37
20,1333,1,0,28,76,62,40,37
21,1661,1,0,28,76,62,40,37
22,2041,1,0,28,76,62,40,37
23,2724,1,0,28,76,62,40,37
24,1580,1,0,28,76,62,40,37
25,1421,1,0,28,76,62,40,37
26,1529,1,0,28,76,62,40,37
27,1411,1,0,28,76,62,40,37
28,3059,1,0,28,76,62,40,37
29,1348,1,0,28,76,62,40,37
30,1368,1,0,28,76,62,40,37
31,1382,1,0,28,76,62,40,37
32,1369,1,0,28,76,62,40,37
33,1355,1,0,28,76,62,40,37
34,1430,1,0,28,76,62,40,37
35,1445,1,0,28,76,62,40,37
36,1371,1,0,28,76,62,40,37
37,1304,1,0,28,76,62,40,37
38,1327,1,0,28,76,62,40,37
39,1351,1,0,28,76,62,40,37
40,1412,1,0,28,76,62,40,37
41,1343,1,0,28,76,62,40,37
42,1518,1,0,28,76,62,40,37
43,1464,1,0,28,76,62,40,37
44,1352,1,0,28,76,62,40,37
45,1360,1,0,28,76,62,40,37
46,1278,1,0,28,76,62,40,37
4,549,1,0,30,78,40,60,33
11,467,1,0,30,78,40,60,33
16,484,1,0,30,78,40,60,33
26,521,1,0,30,78,40,60,33
27,462,1,0,30,78,40,60,33
30,444,1,0,30,78,40,60,33
34,411,1,0,30,78,40,60,33
36,428,1,0,30,78,40,60,33
39,449,1,0,30,78,40,60,33
43,403,1,0,30,78,40,60,33
44,407,1,0,30,78,40,60,33
47,404,1,0,30,78,40,60,33
48,363,1,0,30,78,40,60,33
57,418,1,0,30,78,40,60,33
60,396,1,0,30,78,40,60,33
62,458,1,0,30,78,40,60,33
68,411,1,0,30,78,40,60,33
69,387,1,0,30,78,40,60,33
91,419,1,0,30,78,40,60,33
92,492,1,0,30,78,40,60,33
95,418,1,0,30,78,40,60,33
109,480,1,0,30,78,40,60,33
112,491,1,0,30,78,40,60,33
115,403,1,0,30,78,40,60,33
127,467,1,0,30,78,40,60,33
132,458,1,0,30,78,40,60,33
134,422,1,0,30,78,40,60,33
137,370,1,0,30,78,40,60,33
142,524,1,0,30,78,40,60,33
151,428,1,0,30,78,40,60,33
154,376,1,0,30,78,40,60,33
156,443,1,0,30,78,40,60,33
160,400,1,0,30,78,40,60,33
163,408,1,0,30,78,40,60,33
177,494,1,0,30,78,40,60,33
182,375,1,0,30,78,40,60,33
183,489,1,0,30,78,40,60,33
185,419,1,0,30,78,40,60,33
186,371,1,0,30,78,40,60,33
189,371,1,0,30,78,40,60,33
192,444,1,0,30,78,40,60,33
199,385,1,0,30,78,40,60,33
201,388,1,0,30,78,40,60,33
204,568,1,0,30,78,40,60,33
205,430,1,0,30,78,40,60,33
208,424,1,0,30,78,40,60,33
209,430,1,0,30,78,40,60,33
211,419,1,0,30,78,40,60,33
212,379,1,0,30,78,40,60,33
213,320,1,0,30,78,40,60,33
219,480,1,0,30,78,40,60,33
221,499,1,0,30,78,40,60,33
226,428,1,0,30,78,40,60,33
234,551,1,0,30,78,40,60,33
242,491,1,0,30,78,40,60,33
243,463,1,0,30,78,40,60,33
249,385,1,0,30,78,40,60,33
259,480,1,0,30,78,40,60,33
264,472,1,0,30,78,40,60,33
265,515,1,0,30,78,40,60,33
268,426,1,0,30,78,40,60,33
282,506,1,0,30,78,40,60,33
289,465,1,0,30,78,40,60,33
294,393,1,0,30,78,40,60,33
296,392,1,0,30,78,40,60,33
297,420,1,0,30,78,40,60,33
1,357,1,0,30,78,40,60,33
15,337,1,0,30,78,40,60,33
29,381,1,0,30,78,40,60,33
37,401,1,0,30,78,40,60,33
39,465,1,0,30,78,40,60,33
41,386,1,0,30,78,40,60,33
43,444,1,0,30,78,40,60,33
45,609,1,0,30,78,40,60,33
51,386,1,0,30,78,40,60,33
53,400,1,0,30,78,40,60,33
55,363,1,0,30,78,40,60,33
79,381,1,0,30,78,40,60,33
87,402,1,0,30,78,40,60,33
89,321,1,0,30,78,40,60,33
99,307,1,0,30,78,40,60,33
109,451,1,0,30,78,40,60,33
129,400,1,0,30,78,40,60,33
133,354,1,0,30,78,40,60,33
139,332,1,0,30,78,40,60,33
141,355,1,0,30,78,40,60,33
147,498,1,0,30,78,40,60,33
151,385,1,0,30,78,40,60,33
153,384,1,0,30,78,40,60,33
155,375,1,0,30,78,40,60,33
161,363,1,0,30,78,40,60,33
163,402,1,0,30,78,40,60,33
167,355,1,0,30,78,40,60,33
169,402,1,0,30,78,40,60,33
181,397,1,0,30,78,40,60,33
187,401,1,0,30,78,40,60,33
197,353,1,0,30,78,40,60,33
207,367,1,0,30,78,40,60,33
215,434,1,0,30,78,40,60,33
223,337,1,0,30,78,40,60,33
229,492,1,0,30,78,40,60,33
263,334,1,0,30,78,40,60,33
287,333,1,0,30,78,40,60,33
297,330,1,0,30,78,40,60,33
299,384,1,0,30,78,40,60,33
0,928,0,0,30,78,40,60,33
1,880,0,3,30,78,40,60,33
2,864,0,3,30,78,40,60,33
3,577,0,3,30,78,40,60,33
4,992,0,0,30,78,40,60,33
5,496,0,3,30,78,40,60,33
6,1248,0,0,30,78,40,60,33
7,577,0,1,30,78,40,60,33
8,1040,0,0,30,78,40,60,33
9,912,0,3,30,78,40,60,33
10,2112,0,1,30,78,40,60,33
11,463,0,1,30,78,40,60,33
12,913,0,0,30,78,40,60,33
13,352,0,3,30,78,40,60,33
14,864,0,3,30,78,40,60,33
15,336,0,3,30,78,40,60,33
16,1424,0,2,30,78,40,60,33
17,784,0,3,30,78,40,60,33
18,336,0,0,30,78,40,60,33
19,1745,0,2,30,78,40,60,33
20,576,0,1,30,78,40,60,33
21,431,0,1,30,78,40,60,33
22,544,0,2,30,78,40,60,33
23,497,0,3,30,78,40,60,33
24,591,0,3,30,78,40,60,33
25,416,0,0,30,78,40,60,33
26,304,0,3,30,78,40,60,33
27,1201,0,0,30,78,40,60,33
28,720,0,1,30,78,40,60,33
29,943,0,0,30,78,40,60,33
30,1248,0,3,30,78,40,60,33
31,400,0,0,30,78,40,60,33
32,336,0,3,30,78,40,60,33
33,433,0,3,30,78,40,60,33
34,367,0,3,30,78,40,60,33
35,464,0,0,30,78,40,60,33
36,784,0,3,30,78,40,60,33
37,896,0,0,30,78,40,60,33
38,400,0,0,30,78,40,60,33
39,337,0,3,30,78,40,60,33
40,352,0,3,30,78,40,60,33
41,304,0,0,30,78,40,60,33
42,304,0,1,30,78,40,60,33
43,256,0,0,30,78,40,60,33
44,736,0,1,30,78,40,60,33
45,784,0,1,30,78,40,60,33
46,464,0,0,30,78,40,60,33
47,1201,0,2,30,78,40,60,33
48,384,0,0,30,78,40,60,33
49,657,0,3,30,78,40,60,33
50,400,0,0,30,78,40,60,33
51,400,0,0,30,78,40,60,33
52,432,0,0,30,78,40,60,33
53,496,0,3,30,78,40,60,33
54,496,0,2,30,78,40,60,33
55,368,0,3,30,78,40,60,33
56,368,0,0,30,78,40,60,33
57,576,0,3,30,78,40,60,33
58,464,0,3,30,78,40,60,33
59,384,0,3,30,78,40,60,33
60,368,0,3,30,78,40,60,33
61,415,0,3,30,78,40,60,33
62,400,0,3,30,78,40,60,33
63,544,0,3,30,78,40,60,33
64,320,0,3,30,78,40,60,33
65,879,0,3,30,78,40,60,33
66,865,0,0,30,78,40,60,33
67,512,0,0,30,78,40,60,33
68,480,0,0,30,78,40,60,33
69,784,0,3,30,78,40,60,33
70,304,0,3,30,78,40,60,33
71,304,0,0,30,78,40,60,33
72,560,0,0,30,78,40,60,33
73,736,0,2,30,78,40,60,33
74,336,0,3,30,78,40,60,33
75,368,0,3,30,78,40,60,33
76,384,0,3,30,78,40,60,33
77,336,0,3,30,78,40,60,33
78,351,0,0,30,78,40,60,33
79,321,0,1,30,78,40,60,33
80,431,0,3,30,78,40,60,33
81,304,0,3,30,78,40,60,33
82,336,0,3,30,78,40,60,33
83,753,0,0,30,78,40,60,33
84,752,0,2,30,78,40,60,33
85,351,0,0,30,78,40,60,33
86,319,0,0,30,78,40,60,33
87,287,0,0,30,78,40,60,33
88,287,0,3,30,78,40,60,33
89,256,0,3,30,78,40,60,33
90,319,0,3,30,78,40,60,33
91,303,0,0,30,78,40,60,33
92,352,0,3,30,78,40,60,33
93,288,0,3,30,78,40,60,33
94,704,0,2,30,78,40,60,33
95,368,0,3,30,78,40,60,33
96,401,0,3,30,78,40,60,33
97,464,0,0,30,78,40,60,33
98,337,0,0,30,78,40,60,33
99,287,0,0,30,78,40,60,33
100,319,0,3,30,78,40,60,33
101,384,0,3,30,78,40,60,33
102,496,0,3,30,78,40,60,33
103,480,0,0,30,78,40,60,33
104,401,0,3,30,78,40,60,33
105,304,0,3,30,78,40,60,33
106,384,0,3,30,78,40,60,33
107,352,0,3,30,78,40,60,33
108,288,0,3,30,78,40,60,33
109,688,0,0,30,78,40,60,33
110,720,0,1,30,78,40,60,33
111,321,0,0,30,78,40,60,33
112,384,0,0,30,78,40,60,33
113,704,0,1,30,78,40,60,33
114,704,0,0,30,78,40,60,33
115,2334,0,2,30,78,40,60,33
116,384,0,0,30,78,40,60,33
117,496,0,1,30,78,40,60,33
118,288,0,3,30,78,40,60,33
119,400,0,3,30,78,40,60,33
120,304,0,0,30,78,40,60,33
121,847,0,1,30,78,40,60,33
122,416,0,0,30,78,40,60,33
123,336,0,3,30,78,40,60,33
124,368,0,3,30,78,40,60,33
125,320,0,0,30,78,40,60,33
126,432,0,0,30,78,40,60,33
127,400,0,0,30,78,40,60,33
128,417,0,0,30,78,40,60,33
129,272,0,3,30,78,40,60,33
130,256,0,0,30,78,40,60,33
131,352,0,0,30,78,40,60,33
132,352,0,0,30,78,40,60,33
133,560,0,3,30,78,40,60,33
134,383,0,3,30,78,40,60,33
135,288,0,0,30,78,40,60,33
136,496,0,3,30,78,40,60,33
137,256,0,3,30,78,40,60,33
138,353,0,3,30,78,40,60,33
139,368,0,3,30,78,40,60,33
140,945,0,2,30,78,40,60,33
141,401,0,1,30,78,40,60,33
142,336,0,1,30,78,40,60,33
143,304,0,3,30,78,40,60,33
144,304,0,0,30,78,40,60,33
145,1569,0,1,30,78,40,60,33
146,272,0,0,30,78,40,60,33
147,288,0,3,30,78,40,60,33
148,304,0,3,30,78,40,60,33
149,288,0,0,30,78,40,60,33
150,384,0,0,30,78,40,60,33
151,448,0,0,30,78,40,60,33
152,368,0,0,30,78,40,60,33
153,1040,0,0,30,78,40,60,33
154,544,0,1,30,78,40,60,33
155,576,0,1,30,78,40,60,33
156,352,0,0,30,78,40,60,33
0,3145,0,0,30,78,40,60,33
1,3541,0,0,30,78,40,60,33
2,2636,0,0,30,78,40,60,33
3,1770,0,0,30,78,40,60,33
4,1610,0,0,30,78,40,60,33
5,1882,0,0,30,78,40,60,33
6,2051,0,0,30,78,40,60,33
7,1614,0,0,30,78,40,60,33
8,2153,0,0,30,78,40,60,33
9,1609,0,0,30,78,40,60,33
10,1743,0,0,30,78,40,60,33
11,3197,0,0,30,78,40,60,33
12,1701,0,0,30,78,40,60,33
13,2567,0,0,30,78,40,60,33
14,3229,1,0,30,78,40,60,33
15,3034,0,0,30,78,40,60,33
17,2217,0,0,30,78,40,60,33
19,2949,0,0,30,78,40,60,33
20,1630,0,0,30,78,40,60,33
22,2520,0,0,30,78,40,60,33
23,1943,0,0,30,78,40,60,33
24,2283,1,0,30,78,40,60,33
25,1698,0,0,30,78,40,60,33
26,1514,0,0,30,78,40,60,33
27,1612,0,0,30,78,40,60,33
28,1722,0,0,30,78,40,60,33
29,1584,0,0,30,78,40,60,33
31,3003,0,0,30,78,40,60,33
32,2044,0,0,30,78,40,60,33
33,2203,0,0,30,78,40,60,33
34,1700,0,0,30,78,40,60,33
35,1657,0,0,30,78,40,60,33
36,1461,0,0,30,78,40,60,33
37,1801,0,0,30,78,40,60,33
38,2257,0,0,30,78,40,60,33
39,1929,0,0,30,78,40,60,33
40,1737,0,0,30,78,40,60,33
42,2462,0,0,30,78,40,60,33
44,1915,0,0,30,78,40,60,33
46,2134,0,0,30,78,40,60,33
1,488,1,0,23,56,76,55,40
3,312,1,0,23,56,76,55,40
5,298,1,0,23,56,76,55,40
7,287,0,0,23,56,76,55,40
19,585,1,0,23,56,76,55,40
21,418,1,0,23,56,76,55,40
38,481,1,0,23,56,76,55,40
44,633,1,0,23,56,76,55,40
48,396,1,0,23,56,76,55,40
52,351,1,0,23,56,76,55,40
57,435,1,0,23,56,76,55,40
59,413,1,0,23,56,76,55,40
60,457,1,0,23,56,76,55,40
61,303,1,0,23,56,76,55,40
63,381,1,0,23,56,76,55,40
75,562,1,0,23,56,76,55,40
82,574,1,0,23,56,76,55,40
83,373,1,0,23,56,76,55,40
85,461,0,0,23,56,76,55,40
87,436,1,0,23,56,76,55,40
89,418,1,0,23,56,76,55,40
96,454,1,0,23,56,76,55,40
